layout,AgglomerativeClustering,OPTICS,KMeans,GMM,Birch,Genie,Girvan-Newman,Leiden,assortativity,graph_id
graphopt,0.220972796526117,0.06914325232429881,0.23506186414788202,0.21009307849219788,0.13323809337154757,0.18803046258600817,0.7221305015993041,0.7382852756964396,0.7016118242136633,21
lgl,0.06740186722636009,0.06865237142543647,0.06740186722636009,0.06740186722636009,0.05884340868355564,0.07666498550142364,0.7221305015993041,0.7382852756964396,0.7016118242136633,21
mds,0.16359801930734913,0.07142701222787466,0.13696156219034722,0.1271291464360918,0.1395818498052241,0.11218983440064423,0.7221305015993041,0.7382852756964396,0.7016118242136633,21
kamada_kawai,0.4478416576075751,0.12315774739415648,0.48661515092323204,0.510212753866284,0.28168785214000325,0.3868591842464455,0.5991566747773733,0.7413470651519303,0.7114649708680891,22
spring,0.4210553416298731,0.22153381181319726,0.4109095553737796,0.4370557565612702,0.24239362437329953,0.4401651663296568,0.5991566747773733,0.7413470651519303,0.7114649708680891,22
davidson_harel,0.1472340639575803,0.043774586542478136,0.14632216710310147,0.15227513668020748,0.15081676384668657,0.12091170096899129,0.5991566747773733,0.7413470651519303,0.7114649708680891,22
drl,0.12254202245484583,0.038661666709629304,0.1298344848619785,0.1272205493078691,0.15448940988750245,0.10147492771537478,0.5991566747773733,0.7413470651519303,0.7114649708680891,22
fruchterman_reingold,0.18672326897408728,0.08484639242638554,0.16403435263941185,0.1643366749974618,0.17341186310679532,0.15684064353190147,0.5991566747773733,0.7413470651519303,0.7114649708680891,22
graphopt,0.16881611334675797,0.07008810420330198,0.1617266353246535,0.16604333609665137,0.1493219038184474,0.12430352842133977,0.5991566747773733,0.7413470651519303,0.7114649708680891,22
lgl,0.05654823152563647,0.11184033966040126,0.05773177877658592,0.059890503570474464,0.05675330262979985,0.08955402581180502,0.5991566747773733,0.7413470651519303,0.7114649708680891,22
mds,0.12692360587443136,0.07723218378412575,0.1312407297471399,0.13835709766194,0.14836031337014405,0.13220515547308936,0.5991566747773733,0.7413470651519303,0.7114649708680891,22
kamada_kawai,0.3819605494087817,0.08813814303070824,0.47074611947928896,0.4616951385162066,0.44101339370315334,0.27340258712174625,0.5247567552021797,0.7958520389418217,0.5671763022413623,23
spring,0.42473061945449153,0.06523927858313743,0.38374731169916326,0.44153632268210197,0.3939757948054592,0.2780877807536319,0.5247567552021797,0.7958520389418217,0.5671763022413623,23
davidson_harel,0.1097433701565402,0.021719507977423346,0.122865857167923,0.12450616986877883,0.0917575990766309,0.08681433206162738,0.5247567552021797,0.7958520389418217,0.5671763022413623,23
drl,0.03223653691800242,0.010273944617563844,0.030737635482553743,0.028379878553627995,0.0582862014683989,0.04096359486384118,0.5247567552021797,0.7958520389418217,0.5671763022413623,23
