graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo
25,0.3550421594455917,fruchterman_reingold,6,3,125.0,calinski_harabasz
25,0.3550421594455917,graphopt,6,3,125.0,calinski_harabasz
25,0.3550421594455917,lgl,6,2,125.0,calinski_harabasz
25,0.3550421594455917,mds,6,3,125.0,calinski_harabasz
26,0.8361207715806697,kamada_kawai,6,4,125.0,calinski_harabasz
26,0.8361207715806697,spring,6,3,125.0,calinski_harabasz
26,0.8361207715806697,davidson_harel,6,2,125.0,calinski_harabasz
26,0.8361207715806697,drl,6,2,125.0,calinski_harabasz
26,0.8361207715806697,fruchterman_reingold,6,6,125.0,calinski_harabasz
26,0.8361207715806697,graphopt,6,3,125.0,calinski_harabasz
26,0.8361207715806697,lgl,6,2,125.0,calinski_harabasz
26,0.8361207715806697,mds,6,4,125.0,calinski_harabasz
27,0.8544042426370706,kamada_kawai,6,4,125.0,calinski_harabasz
27,0.8544042426370706,spring,6,6,125.0,calinski_harabasz
27,0.8544042426370706,davidson_harel,6,4,125.0,calinski_harabasz
27,0.8544042426370706,drl,6,3,125.0,calinski_harabasz
27,0.8544042426370706,fruchterman_reingold,6,2,125.0,calinski_harabasz
27,0.8544042426370706,graphopt,6,6,125.0,calinski_harabasz
27,0.8544042426370706,lgl,6,2,125.0,calinski_harabasz
27,0.8544042426370706,mds,6,4,125.0,calinski_harabasz
28,0.5919736709506909,kamada_kawai,6,4,125.0,calinski_harabasz
28,0.5919736709506909,spring,6,3,125.0,calinski_harabasz
28,0.5919736709506909,davidson_harel,6,3,125.0,calinski_harabasz
28,0.5919736709506909,drl,6,2,125.0,calinski_harabasz
28,0.5919736709506909,fruchterman_reingold,6,5,125.0,calinski_harabasz
28,0.5919736709506909,graphopt,6,4,125.0,calinski_harabasz
28,0.5919736709506909,lgl,6,2,125.0,calinski_harabasz
28,0.5919736709506909,mds,6,3,125.0,calinski_harabasz
29,0.6911079896841656,kamada_kawai,6,4,125.0,calinski_harabasz
29,0.6911079896841656,spring,6,5,125.0,calinski_harabasz
29,0.6911079896841656,davidson_harel,6,3,125.0,calinski_harabasz
29,0.6911079896841656,drl,6,5,125.0,calinski_harabasz
29,0.6911079896841656,fruchterman_reingold,6,5,125.0,calinski_harabasz
29,0.6911079896841656,graphopt,6,4,125.0,calinski_harabasz
29,0.6911079896841656,lgl,6,2,125.0,calinski_harabasz
29,0.6911079896841656,mds,6,3,125.0,calinski_harabasz
30,0.6705319530785541,kamada_kawai,6,4,125.0,calinski_harabasz
30,0.6705319530785541,spring,6,3,125.0,calinski_harabasz
30,0.6705319530785541,davidson_harel,6,4,125.0,calinski_harabasz
30,0.6705319530785541,drl,6,2,125.0,calinski_harabasz
30,0.6705319530785541,fruchterman_reingold,6,4,125.0,calinski_harabasz
30,0.6705319530785541,graphopt,6,4,125.0,calinski_harabasz
30,0.6705319530785541,lgl,6,2,125.0,calinski_harabasz
30,0.6705319530785541,mds,6,3,125.0,calinski_harabasz
31,0.5225370195170624,kamada_kawai,6,4,125.0,calinski_harabasz
31,0.5225370195170624,spring,6,5,125.0,calinski_harabasz
31,0.5225370195170624,davidson_harel,6,2,125.0,calinski_harabasz
31,0.5225370195170624,drl,6,3,125.0,calinski_harabasz
31,0.5225370195170624,fruchterman_reingold,6,4,125.0,calinski_harabasz
31,0.5225370195170624,graphopt,6,4,125.0,calinski_harabasz
31,0.5225370195170624,lgl,6,2,125.0,calinski_harabasz
31,0.5225370195170624,mds,6,3,125.0,calinski_harabasz
32,0.6189728682472377,kamada_kawai,6,4,125.0,calinski_harabasz
32,0.6189728682472377,spring,6,4,125.0,calinski_harabasz
32,0.6189728682472377,davidson_harel,6,3,125.0,calinski_harabasz
32,0.6189728682472377,drl,6,3,125.0,calinski_harabasz
32,0.6189728682472377,fruchterman_reingold,6,5,125.0,calinski_harabasz
32,0.6189728682472377,graphopt,6,5,125.0,calinski_harabasz
32,0.6189728682472377,lgl,6,2,125.0,calinski_harabasz
32,0.6189728682472377,mds,6,3,125.0,calinski_harabasz
