graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo
29,0.6701138709103748,fruchterman_reingold,6,5,75.0,silhouette
29,0.6701138709103748,graphopt,6,4,75.0,silhouette
29,0.6701138709103748,lgl,6,2,75.0,silhouette
29,0.6701138709103748,mds,6,4,75.0,silhouette
30,0.6352159302686377,kamada_kawai,6,3,75.0,silhouette
30,0.6352159302686377,spring,6,4,75.0,silhouette
30,0.6352159302686377,davidson_harel,6,3,75.0,silhouette
30,0.6352159302686377,drl,6,2,75.0,silhouette
30,0.6352159302686377,fruchterman_reingold,6,2,75.0,silhouette
30,0.6352159302686377,graphopt,6,2,75.0,silhouette
30,0.6352159302686377,lgl,6,2,75.0,silhouette
30,0.6352159302686377,mds,6,2,75.0,silhouette
31,0.5596733511475165,kamada_kawai,6,3,75.0,silhouette
31,0.5596733511475165,spring,6,3,75.0,silhouette
31,0.5596733511475165,davidson_harel,6,3,75.0,silhouette
31,0.5596733511475165,drl,6,2,75.0,silhouette
31,0.5596733511475165,fruchterman_reingold,6,3,75.0,silhouette
31,0.5596733511475165,graphopt,6,2,75.0,silhouette
31,0.5596733511475165,lgl,6,6,75.0,silhouette
31,0.5596733511475165,mds,6,3,75.0,silhouette
32,0.6421413389309147,kamada_kawai,6,3,75.0,silhouette
32,0.6421413389309147,spring,6,3,75.0,silhouette
32,0.6421413389309147,davidson_harel,6,3,75.0,silhouette
32,0.6421413389309147,drl,6,2,75.0,silhouette
32,0.6421413389309147,fruchterman_reingold,6,3,75.0,silhouette
32,0.6421413389309147,graphopt,6,3,75.0,silhouette
32,0.6421413389309147,lgl,6,2,75.0,silhouette
32,0.6421413389309147,mds,6,3,75.0,silhouette
