graph_id,assortativity,layout_name,no_communities,calculated_bestnum,bestnum_algo,diff,abs_diff
6,0.9448185581638673,drl,3,3,calinski_harabasz,0,0
6,0.9448185581638673,fruchterman_reingold,3,3,calinski_harabasz,0,0
6,0.9448185581638673,graphopt,3,3,calinski_harabasz,0,0
6,0.9448185581638673,lgl,3,2,calinski_harabasz,-1,1
6,0.9448185581638673,mds,3,3,calinski_harabasz,0,0
7,0.9517158130712189,kamada_kawai,3,3,calinski_harabasz,0,0
7,0.9517158130712189,spring,3,3,calinski_harabasz,0,0
7,0.9517158130712189,davidson_harel,3,3,calinski_harabasz,0,0
7,0.9517158130712189,drl,3,3,calinski_harabasz,0,0
7,0.9517158130712189,fruchterman_reingold,3,3,calinski_harabasz,0,0
7,0.9517158130712189,graphopt,3,3,calinski_harabasz,0,0
7,0.9517158130712189,lgl,3,2,calinski_harabasz,-1,1
7,0.9517158130712189,mds,3,3,calinski_harabasz,0,0
8,0.7516701220916839,kamada_kawai,3,3,calinski_harabasz,0,0
8,0.7516701220916839,spring,3,3,calinski_harabasz,0,0
8,0.7516701220916839,davidson_harel,3,3,calinski_harabasz,0,0
8,0.7516701220916839,drl,3,2,calinski_harabasz,-1,1
8,0.7516701220916839,fruchterman_reingold,3,3,calinski_harabasz,0,0
8,0.7516701220916839,graphopt,3,3,calinski_harabasz,0,0
8,0.7516701220916839,lgl,3,2,calinski_harabasz,-1,1
8,0.7516701220916839,mds,3,3,calinski_harabasz,0,0
9,0.7882892200803134,kamada_kawai,3,3,calinski_harabasz,0,0
9,0.7882892200803134,spring,3,3,calinski_harabasz,0,0
9,0.7882892200803134,davidson_harel,3,3,calinski_harabasz,0,0
9,0.7882892200803134,drl,3,3,calinski_harabasz,0,0
9,0.7882892200803134,fruchterman_reingold,3,3,calinski_harabasz,0,0
9,0.7882892200803134,graphopt,3,3,calinski_harabasz,0,0
9,0.7882892200803134,lgl,3,2,calinski_harabasz,-1,1
9,0.7882892200803134,mds,3,3,calinski_harabasz,0,0
10,0.652742098620671,kamada_kawai,3,4,calinski_harabasz,1,1
10,0.652742098620671,spring,3,2,calinski_harabasz,-1,1
10,0.652742098620671,davidson_harel,3,2,calinski_harabasz,-1,1
10,0.652742098620671,drl,3,2,calinski_harabasz,-1,1
10,0.652742098620671,fruchterman_reingold,3,3,calinski_harabasz,0,0
10,0.652742098620671,graphopt,3,2,calinski_harabasz,-1,1
10,0.652742098620671,lgl,3,3,calinski_harabasz,0,0
10,0.652742098620671,mds,3,3,calinski_harabasz,0,0
11,0.8940024668516809,kamada_kawai,4,4,calinski_harabasz,0,0
11,0.8940024668516809,spring,4,4,calinski_harabasz,0,0
11,0.8940024668516809,davidson_harel,4,3,calinski_harabasz,-1,1
11,0.8940024668516809,drl,4,4,calinski_harabasz,0,0
11,0.8940024668516809,fruchterman_reingold,4,4,calinski_harabasz,0,0
11,0.8940024668516809,graphopt,4,4,calinski_harabasz,0,0
11,0.8940024668516809,lgl,4,2,calinski_harabasz,-2,2
11,0.8940024668516809,mds,4,3,calinski_harabasz,-1,1
12,0.9648668106551476,kamada_kawai,4,4,calinski_harabasz,0,0
12,0.9648668106551476,spring,4,4,calinski_harabasz,0,0
12,0.9648668106551476,davidson_harel,4,4,calinski_harabasz,0,0
12,0.9648668106551476,drl,4,4,calinski_harabasz,0,0
12,0.9648668106551476,fruchterman_reingold,4,4,calinski_harabasz,0,0
12,0.9648668106551476,graphopt,4,4,calinski_harabasz,0,0
12,0.9648668106551476,lgl,4,2,calinski_harabasz,-2,2
12,0.9648668106551476,mds,4,4,calinski_harabasz,0,0
13,0.9258296233578235,kamada_kawai,4,4,calinski_harabasz,0,0
13,0.9258296233578235,spring,4,4,calinski_harabasz,0,0
13,0.9258296233578235,davidson_harel,4,4,calinski_harabasz,0,0
13,0.9258296233578235,drl,4,4,calinski_harabasz,0,0
13,0.9258296233578235,fruchterman_reingold,4,4,calinski_harabasz,0,0
13,0.9258296233578235,graphopt,4,4,calinski_harabasz,0,0
13,0.9258296233578235,lgl,4,2,calinski_harabasz,-2,2
13,0.9258296233578235,mds,4,4,calinski_harabasz,0,0
14,0.6523872618067369,kamada_kawai,4,4,calinski_harabasz,0,0
14,0.6523872618067369,spring,4,3,calinski_harabasz,-1,1
14,0.6523872618067369,davidson_harel,4,3,calinski_harabasz,-1,1
14,0.6523872618067369,drl,4,2,calinski_harabasz,-2,2
14,0.6523872618067369,fruchterman_reingold,4,3,calinski_harabasz,-1,1
14,0.6523872618067369,graphopt,4,4,calinski_harabasz,0,0
14,0.6523872618067369,lgl,4,2,calinski_harabasz,-2,2
14,0.6523872618067369,mds,4,4,calinski_harabasz,0,0
15,0.7132151931302865,kamada_kawai,4,4,calinski_harabasz,0,0
15,0.7132151931302865,spring,4,4,calinski_harabasz,0,0
15,0.7132151931302865,davidson_harel,4,3,calinski_harabasz,-1,1
15,0.7132151931302865,drl,4,3,calinski_harabasz,-1,1
15,0.7132151931302865,fruchterman_reingold,4,4,calinski_harabasz,0,0
15,0.7132151931302865,graphopt,4,4,calinski_harabasz,0,0
15,0.7132151931302865,lgl,4,2,calinski_harabasz,-2,2
15,0.7132151931302865,mds,4,4,calinski_harabasz,0,0
16,0.5294636503052113,kamada_kawai,4,3,calinski_harabasz,-1,1
16,0.5294636503052113,spring,4,4,calinski_harabasz,0,0
16,0.5294636503052113,davidson_harel,4,3,calinski_harabasz,-1,1
16,0.5294636503052113,drl,4,3,calinski_harabasz,-1,1
16,0.5294636503052113,fruchterman_reingold,4,4,calinski_harabasz,0,0
16,0.5294636503052113,graphopt,4,4,calinski_harabasz,0,0
16,0.5294636503052113,lgl,4,2,calinski_harabasz,-2,2
16,0.5294636503052113,mds,4,3,calinski_harabasz,-1,1
17,0.9377214623861647,kamada_kawai,5,5,calinski_harabasz,0,0
17,0.9377214623861647,spring,5,5,calinski_harabasz,0,0
17,0.9377214623861647,davidson_harel,5,5,calinski_harabasz,0,0
17,0.9377214623861647,drl,5,5,calinski_harabasz,0,0
17,0.9377214623861647,fruchterman_reingold,5,2,calinski_harabasz,-3,3
17,0.9377214623861647,graphopt,5,5,calinski_harabasz,0,0
17,0.9377214623861647,lgl,5,2,calinski_harabasz,-3,3
17,0.9377214623861647,mds,5,4,calinski_harabasz,-1,1
18,0.9354002042681283,kamada_kawai,5,5,calinski_harabasz,0,0
18,0.9354002042681283,spring,5,2,calinski_harabasz,-3,3
18,0.9354002042681283,davidson_harel,5,4,calinski_harabasz,-1,1
18,0.9354002042681283,drl,5,2,calinski_harabasz,-3,3
18,0.9354002042681283,fruchterman_reingold,5,2,calinski_harabasz,-3,3
18,0.9354002042681283,graphopt,5,5,calinski_harabasz,0,0
18,0.9354002042681283,lgl,5,2,calinski_harabasz,-3,3
18,0.9354002042681283,mds,5,4,calinski_harabasz,-1,1
19,0.9286079955321815,kamada_kawai,5,5,calinski_harabasz,0,0
19,0.9286079955321815,spring,5,4,calinski_harabasz,-1,1
19,0.9286079955321815,davidson_harel,5,5,calinski_harabasz,0,0
19,0.9286079955321815,drl,5,7,calinski_harabasz,2,2
19,0.9286079955321815,fruchterman_reingold,5,5,calinski_harabasz,0,0
19,0.9286079955321815,graphopt,5,5,calinski_harabasz,0,0
19,0.9286079955321815,lgl,5,2,calinski_harabasz,-3,3
19,0.9286079955321815,mds,5,5,calinski_harabasz,0,0
20,0.718049038080722,kamada_kawai,5,6,calinski_harabasz,1,1
20,0.718049038080722,spring,5,5,calinski_harabasz,0,0
20,0.718049038080722,davidson_harel,5,2,calinski_harabasz,-3,3
20,0.718049038080722,drl,5,3,calinski_harabasz,-2,2
20,0.718049038080722,fruchterman_reingold,5,4,calinski_harabasz,-1,1
20,0.718049038080722,graphopt,5,5,calinski_harabasz,0,0
20,0.718049038080722,lgl,5,2,calinski_harabasz,-3,3
20,0.718049038080722,mds,5,4,calinski_harabasz,-1,1
21,0.6421228118921922,kamada_kawai,5,3,calinski_harabasz,-2,2
21,0.6421228118921922,spring,5,3,calinski_harabasz,-2,2
21,0.6421228118921922,davidson_harel,5,5,calinski_harabasz,0,0
21,0.6421228118921922,drl,5,3,calinski_harabasz,-2,2
21,0.6421228118921922,fruchterman_reingold,5,3,calinski_harabasz,-2,2
21,0.6421228118921922,graphopt,5,5,calinski_harabasz,0,0
21,0.6421228118921922,lgl,5,2,calinski_harabasz,-3,3
21,0.6421228118921922,mds,5,3,calinski_harabasz,-2,2
22,0.4206758580794448,kamada_kawai,5,4,calinski_harabasz,-1,1
22,0.4206758580794448,spring,5,3,calinski_harabasz,-2,2
22,0.4206758580794448,davidson_harel,5,2,calinski_harabasz,-3,3
22,0.4206758580794448,drl,5,3,calinski_harabasz,-2,2
22,0.4206758580794448,fruchterman_reingold,5,4,calinski_harabasz,-1,1
22,0.4206758580794448,graphopt,5,4,calinski_harabasz,-1,1
22,0.4206758580794448,lgl,5,2,calinski_harabasz,-3,3
22,0.4206758580794448,mds,5,4,calinski_harabasz,-1,1
23,0.8981680231997832,kamada_kawai,6,2,calinski_harabasz,-4,4
23,0.8981680231997832,spring,6,2,calinski_harabasz,-4,4
23,0.8981680231997832,davidson_harel,6,3,calinski_harabasz,-3,3
23,0.8981680231997832,drl,6,6,calinski_harabasz,0,0
23,0.8981680231997832,fruchterman_reingold,6,5,calinski_harabasz,-1,1
23,0.8981680231997832,graphopt,6,2,calinski_harabasz,-4,4
23,0.8981680231997832,lgl,6,2,calinski_harabasz,-4,4
23,0.8981680231997832,mds,6,5,calinski_harabasz,-1,1
24,0.903661942493169,kamada_kawai,6,2,calinski_harabasz,-4,4
24,0.903661942493169,spring,6,2,calinski_harabasz,-4,4
24,0.903661942493169,davidson_harel,6,2,calinski_harabasz,-4,4
24,0.903661942493169,drl,6,2,calinski_harabasz,-4,4
24,0.903661942493169,fruchterman_reingold,6,6,calinski_harabasz,0,0
24,0.903661942493169,graphopt,6,2,calinski_harabasz,-4,4
24,0.903661942493169,lgl,6,2,calinski_harabasz,-4,4
24,0.903661942493169,mds,6,2,calinski_harabasz,-4,4
25,0.9406045460366684,kamada_kawai,6,2,calinski_harabasz,-4,4
25,0.9406045460366684,spring,6,6,calinski_harabasz,0,0
25,0.9406045460366684,davidson_harel,6,2,calinski_harabasz,-4,4
25,0.9406045460366684,drl,6,3,calinski_harabasz,-3,3
25,0.9406045460366684,fruchterman_reingold,6,2,calinski_harabasz,-4,4
25,0.9406045460366684,graphopt,6,2,calinski_harabasz,-4,4
25,0.9406045460366684,lgl,6,2,calinski_harabasz,-4,4
25,0.9406045460366684,mds,6,2,calinski_harabasz,-4,4
26,0.8311578584360721,kamada_kawai,6,3,calinski_harabasz,-3,3
26,0.8311578584360721,spring,6,3,calinski_harabasz,-3,3
26,0.8311578584360721,davidson_harel,6,5,calinski_harabasz,-1,1
26,0.8311578584360721,drl,6,2,calinski_harabasz,-4,4
26,0.8311578584360721,fruchterman_reingold,6,4,calinski_harabasz,-2,2
26,0.8311578584360721,graphopt,6,3,calinski_harabasz,-3,3
26,0.8311578584360721,lgl,6,2,calinski_harabasz,-4,4
26,0.8311578584360721,mds,6,5,calinski_harabasz,-1,1
27,0.8062956648414162,kamada_kawai,6,3,calinski_harabasz,-3,3
27,0.8062956648414162,spring,6,2,calinski_harabasz,-4,4
27,0.8062956648414162,davidson_harel,6,3,calinski_harabasz,-3,3
27,0.8062956648414162,drl,6,3,calinski_harabasz,-3,3
27,0.8062956648414162,fruchterman_reingold,6,4,calinski_harabasz,-2,2
27,0.8062956648414162,graphopt,6,2,calinski_harabasz,-4,4
27,0.8062956648414162,lgl,6,2,calinski_harabasz,-4,4
27,0.8062956648414162,mds,6,4,calinski_harabasz,-2,2
28,0.806309193192338,kamada_kawai,6,4,calinski_harabasz,-2,2
28,0.806309193192338,spring,6,6,calinski_harabasz,0,0
28,0.806309193192338,davidson_harel,6,3,calinski_harabasz,-3,3
28,0.806309193192338,drl,6,3,calinski_harabasz,-3,3
28,0.806309193192338,fruchterman_reingold,6,2,calinski_harabasz,-4,4
28,0.806309193192338,graphopt,6,6,calinski_harabasz,0,0
28,0.806309193192338,lgl,6,8,calinski_harabasz,2,2
28,0.806309193192338,mds,6,3,calinski_harabasz,-3,3
29,0.5048354922606868,kamada_kawai,6,4,calinski_harabasz,-2,2
29,0.5048354922606868,spring,6,3,calinski_harabasz,-3,3
29,0.5048354922606868,davidson_harel,6,3,calinski_harabasz,-3,3
29,0.5048354922606868,drl,6,2,calinski_harabasz,-4,4
29,0.5048354922606868,fruchterman_reingold,6,2,calinski_harabasz,-4,4
29,0.5048354922606868,graphopt,6,4,calinski_harabasz,-2,2
29,0.5048354922606868,lgl,6,2,calinski_harabasz,-4,4
29,0.5048354922606868,mds,6,3,calinski_harabasz,-3,3
30,0.4085300810695489,kamada_kawai,6,3,calinski_harabasz,-3,3
30,0.4085300810695489,spring,6,4,calinski_harabasz,-2,2
30,0.4085300810695489,davidson_harel,6,3,calinski_harabasz,-3,3
30,0.4085300810695489,drl,6,2,calinski_harabasz,-4,4
30,0.4085300810695489,fruchterman_reingold,6,3,calinski_harabasz,-3,3
30,0.4085300810695489,graphopt,6,3,calinski_harabasz,-3,3
30,0.4085300810695489,lgl,6,2,calinski_harabasz,-4,4
30,0.4085300810695489,mds,6,3,calinski_harabasz,-3,3
0,0.9696194683406961,kamada_kawai,2,4,elbow,2,2
0,0.9696194683406961,spring,2,5,elbow,3,3
0,0.9696194683406961,davidson_harel,2,5,elbow,3,3
0,0.9696194683406961,drl,2,7,elbow,5,5
0,0.9696194683406961,fruchterman_reingold,2,6,elbow,4,4
0,0.9696194683406961,graphopt,2,6,elbow,4,4
0,0.9696194683406961,lgl,2,5,elbow,3,3
0,0.9696194683406961,mds,2,5,elbow,3,3
1,0.9660993156694156,kamada_kawai,2,6,elbow,4,4
1,0.9660993156694156,spring,2,6,elbow,4,4
1,0.9660993156694156,davidson_harel,2,7,elbow,5,5
1,0.9660993156694156,drl,2,6,elbow,4,4
1,0.9660993156694156,fruchterman_reingold,2,6,elbow,4,4
1,0.9660993156694156,graphopt,2,5,elbow,3,3
1,0.9660993156694156,lgl,2,5,elbow,3,3
1,0.9660993156694156,mds,2,5,elbow,3,3
2,0.8991871570818938,kamada_kawai,2,4,elbow,2,2
2,0.8991871570818938,spring,2,5,elbow,3,3
2,0.8991871570818938,davidson_harel,2,5,elbow,3,3
2,0.8991871570818938,drl,2,6,elbow,4,4
2,0.8991871570818938,fruchterman_reingold,2,5,elbow,3,3
2,0.8991871570818938,graphopt,2,6,elbow,4,4
2,0.8991871570818938,lgl,2,5,elbow,3,3
2,0.8991871570818938,mds,2,4,elbow,2,2
3,0.8816517667092381,kamada_kawai,2,6,elbow,4,4
3,0.8816517667092381,spring,2,4,elbow,2,2
3,0.8816517667092381,davidson_harel,2,5,elbow,3,3
3,0.8816517667092381,drl,2,5,elbow,3,3
3,0.8816517667092381,fruchterman_reingold,2,5,elbow,3,3
3,0.8816517667092381,graphopt,2,6,elbow,4,4
3,0.8816517667092381,lgl,2,3,elbow,1,1
3,0.8816517667092381,mds,2,7,elbow,5,5
4,0.7129840546697039,kamada_kawai,2,4,elbow,2,2
4,0.7129840546697039,spring,2,8,elbow,6,6
4,0.7129840546697039,davidson_harel,2,6,elbow,4,4
4,0.7129840546697039,drl,2,6,elbow,4,4
4,0.7129840546697039,fruchterman_reingold,2,4,elbow,2,2
4,0.7129840546697039,graphopt,2,5,elbow,3,3
4,0.7129840546697039,lgl,2,3,elbow,1,1
4,0.7129840546697039,mds,2,5,elbow,3,3
5,0.9474752837323049,kamada_kawai,3,3,elbow,0,0
5,0.9474752837323049,spring,3,3,elbow,0,0
5,0.9474752837323049,davidson_harel,3,3,elbow,0,0
5,0.9474752837323049,drl,3,3,elbow,0,0
5,0.9474752837323049,fruchterman_reingold,3,3,elbow,0,0
5,0.9474752837323049,graphopt,3,3,elbow,0,0
5,0.9474752837323049,lgl,3,4,elbow,1,1
5,0.9474752837323049,mds,3,3,elbow,0,0
6,0.9448185581638673,kamada_kawai,3,3,elbow,0,0
6,0.9448185581638673,spring,3,3,elbow,0,0
6,0.9448185581638673,davidson_harel,3,3,elbow,0,0
6,0.9448185581638673,drl,3,3,elbow,0,0
6,0.9448185581638673,fruchterman_reingold,3,3,elbow,0,0
6,0.9448185581638673,graphopt,3,3,elbow,0,0
6,0.9448185581638673,lgl,3,5,elbow,2,2
6,0.9448185581638673,mds,3,3,elbow,0,0
7,0.9517158130712189,kamada_kawai,3,3,elbow,0,0
7,0.9517158130712189,spring,3,3,elbow,0,0
7,0.9517158130712189,davidson_harel,3,3,elbow,0,0
7,0.9517158130712189,drl,3,3,elbow,0,0
7,0.9517158130712189,fruchterman_reingold,3,3,elbow,0,0
7,0.9517158130712189,graphopt,3,3,elbow,0,0
7,0.9517158130712189,lgl,3,3,elbow,0,0
7,0.9517158130712189,mds,3,3,elbow,0,0
8,0.7516701220916839,kamada_kawai,3,3,elbow,0,0
8,0.7516701220916839,spring,3,3,elbow,0,0
8,0.7516701220916839,davidson_harel,3,3,elbow,0,0
8,0.7516701220916839,drl,3,5,elbow,2,2
8,0.7516701220916839,fruchterman_reingold,3,3,elbow,0,0
8,0.7516701220916839,graphopt,3,3,elbow,0,0
8,0.7516701220916839,lgl,3,4,elbow,1,1
8,0.7516701220916839,mds,3,3,elbow,0,0
9,0.7882892200803134,kamada_kawai,3,3,elbow,0,0
9,0.7882892200803134,spring,3,3,elbow,0,0
9,0.7882892200803134,davidson_harel,3,3,elbow,0,0
9,0.7882892200803134,drl,3,3,elbow,0,0
9,0.7882892200803134,fruchterman_reingold,3,3,elbow,0,0
9,0.7882892200803134,graphopt,3,3,elbow,0,0
9,0.7882892200803134,lgl,3,5,elbow,2,2
9,0.7882892200803134,mds,3,3,elbow,0,0
10,0.652742098620671,kamada_kawai,3,4,elbow,1,1
10,0.652742098620671,spring,3,4,elbow,1,1
10,0.652742098620671,davidson_harel,3,6,elbow,3,3
10,0.652742098620671,drl,3,6,elbow,3,3
10,0.652742098620671,fruchterman_reingold,3,3,elbow,0,0
10,0.652742098620671,graphopt,3,4,elbow,1,1
10,0.652742098620671,lgl,3,4,elbow,1,1
10,0.652742098620671,mds,3,3,elbow,0,0
11,0.8940024668516809,kamada_kawai,4,4,elbow,0,0
11,0.8940024668516809,spring,4,4,elbow,0,0
11,0.8940024668516809,davidson_harel,4,3,elbow,-1,1
11,0.8940024668516809,drl,4,3,elbow,-1,1
11,0.8940024668516809,fruchterman_reingold,4,4,elbow,0,0
11,0.8940024668516809,graphopt,4,4,elbow,0,0
11,0.8940024668516809,lgl,4,4,elbow,0,0
11,0.8940024668516809,mds,4,3,elbow,-1,1
12,0.9648668106551476,kamada_kawai,4,4,elbow,0,0
12,0.9648668106551476,spring,4,4,elbow,0,0
12,0.9648668106551476,davidson_harel,4,4,elbow,0,0
12,0.9648668106551476,drl,4,4,elbow,0,0
12,0.9648668106551476,fruchterman_reingold,4,4,elbow,0,0
12,0.9648668106551476,graphopt,4,4,elbow,0,0
12,0.9648668106551476,lgl,4,4,elbow,0,0
12,0.9648668106551476,mds,4,4,elbow,0,0
13,0.9258296233578235,kamada_kawai,4,4,elbow,0,0
13,0.9258296233578235,spring,4,3,elbow,-1,1
13,0.9258296233578235,davidson_harel,4,4,elbow,0,0
13,0.9258296233578235,drl,4,4,elbow,0,0
13,0.9258296233578235,fruchterman_reingold,4,4,elbow,0,0
13,0.9258296233578235,graphopt,4,4,elbow,0,0
13,0.9258296233578235,lgl,4,3,elbow,-1,1
13,0.9258296233578235,mds,4,4,elbow,0,0
14,0.6523872618067369,kamada_kawai,4,5,elbow,1,1
14,0.6523872618067369,spring,4,4,elbow,0,0
14,0.6523872618067369,davidson_harel,4,5,elbow,1,1
14,0.6523872618067369,drl,4,4,elbow,0,0
14,0.6523872618067369,fruchterman_reingold,4,4,elbow,0,0
14,0.6523872618067369,graphopt,4,4,elbow,0,0
14,0.6523872618067369,lgl,4,4,elbow,0,0
14,0.6523872618067369,mds,4,4,elbow,0,0
15,0.7132151931302865,kamada_kawai,4,4,elbow,0,0
15,0.7132151931302865,spring,4,4,elbow,0,0
15,0.7132151931302865,davidson_harel,4,3,elbow,-1,1
15,0.7132151931302865,drl,4,4,elbow,0,0
15,0.7132151931302865,fruchterman_reingold,4,4,elbow,0,0
15,0.7132151931302865,graphopt,4,4,elbow,0,0
15,0.7132151931302865,lgl,4,3,elbow,-1,1
15,0.7132151931302865,mds,4,4,elbow,0,0
16,0.5294636503052113,kamada_kawai,4,4,elbow,0,0
16,0.5294636503052113,spring,4,4,elbow,0,0
16,0.5294636503052113,davidson_harel,4,5,elbow,1,1
16,0.5294636503052113,drl,4,5,elbow,1,1
16,0.5294636503052113,fruchterman_reingold,4,4,elbow,0,0
16,0.5294636503052113,graphopt,4,4,elbow,0,0
16,0.5294636503052113,lgl,4,5,elbow,1,1
16,0.5294636503052113,mds,4,4,elbow,0,0
17,0.9377214623861647,kamada_kawai,5,5,elbow,0,0
17,0.9377214623861647,spring,5,5,elbow,0,0
17,0.9377214623861647,davidson_harel,5,4,elbow,-1,1
17,0.9377214623861647,drl,5,3,elbow,-2,2
17,0.9377214623861647,fruchterman_reingold,5,5,elbow,0,0
17,0.9377214623861647,graphopt,5,5,elbow,0,0
17,0.9377214623861647,lgl,5,4,elbow,-1,1
17,0.9377214623861647,mds,5,4,elbow,-1,1
18,0.9354002042681283,kamada_kawai,5,5,elbow,0,0
18,0.9354002042681283,spring,5,5,elbow,0,0
18,0.9354002042681283,davidson_harel,5,4,elbow,-1,1
18,0.9354002042681283,drl,5,3,elbow,-2,2
18,0.9354002042681283,fruchterman_reingold,5,5,elbow,0,0
18,0.9354002042681283,graphopt,5,5,elbow,0,0
18,0.9354002042681283,lgl,5,5,elbow,0,0
18,0.9354002042681283,mds,5,4,elbow,-1,1
19,0.9286079955321815,kamada_kawai,5,5,elbow,0,0
19,0.9286079955321815,spring,5,4,elbow,-1,1
19,0.9286079955321815,davidson_harel,5,5,elbow,0,0
19,0.9286079955321815,drl,5,4,elbow,-1,1
19,0.9286079955321815,fruchterman_reingold,5,4,elbow,-1,1
19,0.9286079955321815,graphopt,5,5,elbow,0,0
19,0.9286079955321815,lgl,5,4,elbow,-1,1
19,0.9286079955321815,mds,5,4,elbow,-1,1
20,0.718049038080722,kamada_kawai,5,4,elbow,-1,1
20,0.718049038080722,spring,5,5,elbow,0,0
20,0.718049038080722,davidson_harel,5,5,elbow,0,0
20,0.718049038080722,drl,5,4,elbow,-1,1
20,0.718049038080722,fruchterman_reingold,5,5,elbow,0,0
20,0.718049038080722,graphopt,5,5,elbow,0,0
20,0.718049038080722,lgl,5,4,elbow,-1,1
20,0.718049038080722,mds,5,4,elbow,-1,1
21,0.6421228118921922,kamada_kawai,5,4,elbow,-1,1
21,0.6421228118921922,spring,5,5,elbow,0,0
21,0.6421228118921922,davidson_harel,5,4,elbow,-1,1
21,0.6421228118921922,drl,5,5,elbow,0,0
21,0.6421228118921922,fruchterman_reingold,5,5,elbow,0,0
21,0.6421228118921922,graphopt,5,5,elbow,0,0
21,0.6421228118921922,lgl,5,4,elbow,-1,1
21,0.6421228118921922,mds,5,3,elbow,-2,2
22,0.4206758580794448,kamada_kawai,5,4,elbow,-1,1
22,0.4206758580794448,spring,5,4,elbow,-1,1
22,0.4206758580794448,davidson_harel,5,6,elbow,1,1
22,0.4206758580794448,drl,5,4,elbow,-1,1
22,0.4206758580794448,fruchterman_reingold,5,4,elbow,-1,1
22,0.4206758580794448,graphopt,5,4,elbow,-1,1
22,0.4206758580794448,lgl,5,3,elbow,-2,2
22,0.4206758580794448,mds,5,4,elbow,-1,1
23,0.8981680231997832,kamada_kawai,6,5,elbow,-1,1
23,0.8981680231997832,spring,6,5,elbow,-1,1
23,0.8981680231997832,davidson_harel,6,6,elbow,0,0
23,0.8981680231997832,drl,6,4,elbow,-2,2
23,0.8981680231997832,fruchterman_reingold,6,5,elbow,-1,1
23,0.8981680231997832,graphopt,6,6,elbow,0,0
23,0.8981680231997832,lgl,6,4,elbow,-2,2
23,0.8981680231997832,mds,6,5,elbow,-1,1
24,0.903661942493169,kamada_kawai,6,5,elbow,-1,1
24,0.903661942493169,spring,6,4,elbow,-2,2
24,0.903661942493169,davidson_harel,6,4,elbow,-2,2
24,0.903661942493169,drl,6,4,elbow,-2,2
24,0.903661942493169,fruchterman_reingold,6,5,elbow,-1,1
24,0.903661942493169,graphopt,6,5,elbow,-1,1
24,0.903661942493169,lgl,6,5,elbow,-1,1
24,0.903661942493169,mds,6,6,elbow,0,0
25,0.9406045460366684,kamada_kawai,6,6,elbow,0,0
25,0.9406045460366684,spring,6,3,elbow,-3,3
25,0.9406045460366684,davidson_harel,6,4,elbow,-2,2
25,0.9406045460366684,drl,6,3,elbow,-3,3
25,0.9406045460366684,fruchterman_reingold,6,4,elbow,-2,2
25,0.9406045460366684,graphopt,6,5,elbow,-1,1
25,0.9406045460366684,lgl,6,4,elbow,-2,2
25,0.9406045460366684,mds,6,5,elbow,-1,1
26,0.8311578584360721,kamada_kawai,6,4,elbow,-2,2
26,0.8311578584360721,spring,6,5,elbow,-1,1
26,0.8311578584360721,davidson_harel,6,4,elbow,-2,2
26,0.8311578584360721,drl,6,4,elbow,-2,2
26,0.8311578584360721,fruchterman_reingold,6,5,elbow,-1,1
26,0.8311578584360721,graphopt,6,5,elbow,-1,1
26,0.8311578584360721,lgl,6,3,elbow,-3,3
26,0.8311578584360721,mds,6,5,elbow,-1,1
27,0.8062956648414162,kamada_kawai,6,5,elbow,-1,1
27,0.8062956648414162,spring,6,6,elbow,0,0
27,0.8062956648414162,davidson_harel,6,4,elbow,-2,2
27,0.8062956648414162,drl,6,3,elbow,-3,3
27,0.8062956648414162,fruchterman_reingold,6,4,elbow,-2,2
27,0.8062956648414162,graphopt,6,5,elbow,-1,1
27,0.8062956648414162,lgl,6,5,elbow,-1,1
27,0.8062956648414162,mds,6,5,elbow,-1,1
28,0.806309193192338,kamada_kawai,6,4,elbow,-2,2
28,0.806309193192338,spring,6,5,elbow,-1,1
28,0.806309193192338,davidson_harel,6,3,elbow,-3,3
28,0.806309193192338,drl,6,4,elbow,-2,2
28,0.806309193192338,fruchterman_reingold,6,6,elbow,0,0
28,0.806309193192338,graphopt,6,5,elbow,-1,1
28,0.806309193192338,lgl,6,3,elbow,-3,3
28,0.806309193192338,mds,6,5,elbow,-1,1
29,0.5048354922606868,kamada_kawai,6,4,elbow,-2,2
29,0.5048354922606868,spring,6,3,elbow,-3,3
29,0.5048354922606868,davidson_harel,6,5,elbow,-1,1
29,0.5048354922606868,drl,6,5,elbow,-1,1
29,0.5048354922606868,fruchterman_reingold,6,4,elbow,-2,2
29,0.5048354922606868,graphopt,6,4,elbow,-2,2
29,0.5048354922606868,lgl,6,4,elbow,-2,2
29,0.5048354922606868,mds,6,6,elbow,0,0
30,0.4085300810695489,kamada_kawai,6,4,elbow,-2,2
30,0.4085300810695489,spring,6,4,elbow,-2,2
30,0.4085300810695489,davidson_harel,6,5,elbow,-1,1
30,0.4085300810695489,drl,6,5,elbow,-1,1
30,0.4085300810695489,fruchterman_reingold,6,3,elbow,-3,3
30,0.4085300810695489,graphopt,6,5,elbow,-1,1
30,0.4085300810695489,lgl,6,3,elbow,-3,3
30,0.4085300810695489,mds,6,3,elbow,-3,3
0,0.9696194683406961,kamada_kawai,2,2,gap_statistic,0,0
0,0.9696194683406961,spring,2,2,gap_statistic,0,0
0,0.9696194683406961,davidson_harel,2,2,gap_statistic,0,0
0,0.9696194683406961,drl,2,2,gap_statistic,0,0
0,0.9696194683406961,fruchterman_reingold,2,2,gap_statistic,0,0
0,0.9696194683406961,graphopt,2,2,gap_statistic,0,0
