graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo
19,0.5867113212396127,davidson_harel,5,4,75.0,elbow
19,0.5867113212396127,drl,5,4,75.0,elbow
19,0.5867113212396127,fruchterman_reingold,5,4,75.0,elbow
19,0.5867113212396127,graphopt,5,5,75.0,elbow
19,0.5867113212396127,lgl,5,5,75.0,elbow
19,0.5867113212396127,mds,5,3,75.0,elbow
20,0.8183196331553726,kamada_kawai,5,5,75.0,elbow
20,0.8183196331553726,spring,5,4,75.0,elbow
20,0.8183196331553726,davidson_harel,5,4,75.0,elbow
20,0.8183196331553726,drl,5,3,75.0,elbow
20,0.8183196331553726,fruchterman_reingold,5,5,75.0,elbow
20,0.8183196331553726,graphopt,5,6,75.0,elbow
20,0.8183196331553726,lgl,5,4,75.0,elbow
20,0.8183196331553726,mds,5,3,75.0,elbow
21,0.764872521246459,kamada_kawai,5,4,75.0,elbow
21,0.764872521246459,spring,5,4,75.0,elbow
21,0.764872521246459,davidson_harel,5,5,75.0,elbow
21,0.764872521246459,drl,5,4,75.0,elbow
21,0.764872521246459,fruchterman_reingold,5,5,75.0,elbow
21,0.764872521246459,graphopt,5,5,75.0,elbow
21,0.764872521246459,lgl,5,4,75.0,elbow
21,0.764872521246459,mds,5,3,75.0,elbow
22,0.6923867681006154,kamada_kawai,5,4,75.0,elbow
22,0.6923867681006154,spring,5,5,75.0,elbow
22,0.6923867681006154,davidson_harel,5,4,75.0,elbow
22,0.6923867681006154,drl,5,5,75.0,elbow
22,0.6923867681006154,fruchterman_reingold,5,4,75.0,elbow
22,0.6923867681006154,graphopt,5,5,75.0,elbow
22,0.6923867681006154,lgl,5,3,75.0,elbow
22,0.6923867681006154,mds,5,3,75.0,elbow
23,0.5556975768262354,kamada_kawai,5,4,75.0,elbow
23,0.5556975768262354,spring,5,4,75.0,elbow
23,0.5556975768262354,davidson_harel,5,5,75.0,elbow
23,0.5556975768262354,drl,5,4,75.0,elbow
23,0.5556975768262354,fruchterman_reingold,5,4,75.0,elbow
23,0.5556975768262354,graphopt,5,4,75.0,elbow
23,0.5556975768262354,lgl,5,5,75.0,elbow
23,0.5556975768262354,mds,5,4,75.0,elbow
24,0.5186557677640047,kamada_kawai,5,4,75.0,elbow
24,0.5186557677640047,spring,5,4,75.0,elbow
24,0.5186557677640047,davidson_harel,5,4,75.0,elbow
24,0.5186557677640047,drl,5,4,75.0,elbow
24,0.5186557677640047,fruchterman_reingold,5,4,75.0,elbow
24,0.5186557677640047,graphopt,5,5,75.0,elbow
24,0.5186557677640047,lgl,5,5,75.0,elbow
24,0.5186557677640047,mds,5,4,75.0,elbow
25,0.2821469142606485,kamada_kawai,6,4,75.0,elbow
25,0.2821469142606485,spring,6,4,75.0,elbow
25,0.2821469142606485,davidson_harel,6,4,75.0,elbow
25,0.2821469142606485,drl,6,4,75.0,elbow
25,0.2821469142606485,fruchterman_reingold,6,4,75.0,elbow
25,0.2821469142606485,graphopt,6,4,75.0,elbow
25,0.2821469142606485,lgl,6,4,75.0,elbow
25,0.2821469142606485,mds,6,4,75.0,elbow
26,0.833910605310902,kamada_kawai,6,6,75.0,elbow
26,0.833910605310902,spring,6,5,75.0,elbow
26,0.833910605310902,davidson_harel,6,4,75.0,elbow
26,0.833910605310902,drl,6,3,75.0,elbow
26,0.833910605310902,fruchterman_reingold,6,5,75.0,elbow
26,0.833910605310902,graphopt,6,5,75.0,elbow
26,0.833910605310902,lgl,6,4,75.0,elbow
26,0.833910605310902,mds,6,3,75.0,elbow
27,0.810119512505222,kamada_kawai,6,6,75.0,elbow
27,0.810119512505222,spring,6,5,75.0,elbow
27,0.810119512505222,davidson_harel,6,5,75.0,elbow
27,0.810119512505222,drl,6,4,75.0,elbow
27,0.810119512505222,fruchterman_reingold,6,5,75.0,elbow
27,0.810119512505222,graphopt,6,4,75.0,elbow
27,0.810119512505222,lgl,6,4,75.0,elbow
27,0.810119512505222,mds,6,5,75.0,elbow
28,0.5632330367900708,kamada_kawai,6,4,75.0,elbow
28,0.5632330367900708,spring,6,5,75.0,elbow
28,0.5632330367900708,davidson_harel,6,6,75.0,elbow
28,0.5632330367900708,drl,6,4,75.0,elbow
28,0.5632330367900708,fruchterman_reingold,6,4,75.0,elbow
28,0.5632330367900708,graphopt,6,4,75.0,elbow
28,0.5632330367900708,lgl,6,4,75.0,elbow
28,0.5632330367900708,mds,6,4,75.0,elbow
29,0.664930168447084,kamada_kawai,6,4,75.0,elbow
29,0.664930168447084,spring,6,5,75.0,elbow
29,0.664930168447084,davidson_harel,6,4,75.0,elbow
29,0.664930168447084,drl,6,4,75.0,elbow
29,0.664930168447084,fruchterman_reingold,6,4,75.0,elbow
29,0.664930168447084,graphopt,6,4,75.0,elbow
29,0.664930168447084,lgl,6,4,75.0,elbow
29,0.664930168447084,mds,6,4,75.0,elbow
30,0.6332537294916729,kamada_kawai,6,4,75.0,elbow
30,0.6332537294916729,spring,6,5,75.0,elbow
30,0.6332537294916729,davidson_harel,6,4,75.0,elbow
30,0.6332537294916729,drl,6,4,75.0,elbow
30,0.6332537294916729,fruchterman_reingold,6,5,75.0,elbow
30,0.6332537294916729,graphopt,6,5,75.0,elbow
30,0.6332537294916729,lgl,6,3,75.0,elbow
30,0.6332537294916729,mds,6,3,75.0,elbow
31,0.4995929685531789,kamada_kawai,6,4,75.0,elbow
31,0.4995929685531789,spring,6,4,75.0,elbow
31,0.4995929685531789,davidson_harel,6,4,75.0,elbow
31,0.4995929685531789,drl,6,4,75.0,elbow
31,0.4995929685531789,fruchterman_reingold,6,5,75.0,elbow
31,0.4995929685531789,graphopt,6,4,75.0,elbow
31,0.4995929685531789,lgl,6,4,75.0,elbow
31,0.4995929685531789,mds,6,5,75.0,elbow
32,0.5662834356283064,kamada_kawai,6,4,75.0,elbow
32,0.5662834356283064,spring,6,4,75.0,elbow
32,0.5662834356283064,davidson_harel,6,4,75.0,elbow
32,0.5662834356283064,drl,6,6,75.0,elbow
32,0.5662834356283064,fruchterman_reingold,6,4,75.0,elbow
32,0.5662834356283064,graphopt,6,5,75.0,elbow
32,0.5662834356283064,lgl,6,3,75.0,elbow
32,0.5662834356283064,mds,6,4,75.0,elbow
