graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo
23,0.5913236692476369,kamada_kawai,5,1,100.0,gap_statistic
23,0.5913236692476369,spring,5,1,100.0,gap_statistic
23,0.5913236692476369,davidson_harel,5,2,100.0,gap_statistic
23,0.5913236692476369,drl,5,2,100.0,gap_statistic
23,0.5913236692476369,fruchterman_reingold,5,1,100.0,gap_statistic
23,0.5913236692476369,graphopt,5,4,100.0,gap_statistic
23,0.5913236692476369,lgl,5,9,100.0,gap_statistic
23,0.5913236692476369,mds,5,5,100.0,gap_statistic
24,0.4969513340517741,kamada_kawai,5,1,100.0,gap_statistic
24,0.4969513340517741,spring,5,3,100.0,gap_statistic
24,0.4969513340517741,davidson_harel,5,3,100.0,gap_statistic
24,0.4969513340517741,drl,5,1,100.0,gap_statistic
24,0.4969513340517741,fruchterman_reingold,5,3,100.0,gap_statistic
24,0.4969513340517741,graphopt,5,1,100.0,gap_statistic
24,0.4969513340517741,lgl,5,9,100.0,gap_statistic
24,0.4969513340517741,mds,5,3,100.0,gap_statistic
25,0.3342455099307228,kamada_kawai,6,3,100.0,gap_statistic
25,0.3342455099307228,spring,6,1,100.0,gap_statistic
25,0.3342455099307228,davidson_harel,6,7,100.0,gap_statistic
25,0.3342455099307228,drl,6,2,100.0,gap_statistic
25,0.3342455099307228,fruchterman_reingold,6,1,100.0,gap_statistic
25,0.3342455099307228,graphopt,6,1,100.0,gap_statistic
25,0.3342455099307228,lgl,6,9,100.0,gap_statistic
25,0.3342455099307228,mds,6,1,100.0,gap_statistic
26,0.8790711453088019,kamada_kawai,6,5,100.0,gap_statistic
26,0.8790711453088019,spring,6,6,100.0,gap_statistic
26,0.8790711453088019,davidson_harel,6,8,100.0,gap_statistic
26,0.8790711453088019,drl,6,6,100.0,gap_statistic
26,0.8790711453088019,fruchterman_reingold,6,6,100.0,gap_statistic
26,0.8790711453088019,graphopt,6,6,100.0,gap_statistic
26,0.8790711453088019,lgl,6,9,100.0,gap_statistic
26,0.8790711453088019,mds,6,6,100.0,gap_statistic
27,0.8065651727521184,kamada_kawai,6,2,100.0,gap_statistic
27,0.8065651727521184,spring,6,3,100.0,gap_statistic
27,0.8065651727521184,davidson_harel,6,3,100.0,gap_statistic
27,0.8065651727521184,drl,6,5,100.0,gap_statistic
27,0.8065651727521184,fruchterman_reingold,6,6,100.0,gap_statistic
27,0.8065651727521184,graphopt,6,7,100.0,gap_statistic
27,0.8065651727521184,lgl,6,9,100.0,gap_statistic
